,tx_price,beds,baths,sqft,tx_age,year_built,lot_size,basement,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,ins*proptax,property_tax^2,property_var,property_tax,insurance^2,insurance_var,insurance,median_school,num_schools,tx_year,property_type_Apartment / Condo / Townhouse,property_type_Single-Family,exterior_walls_Asbestos shingle,exterior_walls_Block,exterior_walls_Brick,exterior_walls_Brick veneer,exterior_walls_Combination,exterior_walls_Concrete,exterior_walls_Concrete Block,exterior_walls_Masonry,exterior_walls_Metal,exterior_walls_Other,"exterior_walls_Rock, Stone",exterior_walls_Siding (Alum/Vinyl),exterior_walls_Stucco,exterior_walls_Wood,exterior_walls_Wood Shingle,exterior_walls_Wood Siding,roof_Asbestos,roof_asphalt,roof_Asphalt,"roof_asphalt,shake-shingle",roof_Built-up,roof_composition,roof_Composition,roof_Composition Shingle,roof_Gravel/Rock,roof_Metal,roof_Other,roof_Roll Composition,roof_Shake Shingle,roof_shake-shingle,roof_Slate,roof_Wood Shake/ Shingles
59,-1.372583248,4,2,-0.880866692,1.883205564,-1.624592721,15681,1,24,5,2,0,14,1,21,6,40,47,5,-1.759232353,-0.41780034,1.121688048,-1.121688048,-0.414984625,1.130895805,-1.130895805,3.5,2,1.32584975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60,-1.372583248,4,2,-0.152920249,0.418314458,-0.836048481,10567,1,12,4,2,1,15,1,8,7,31,77,54,0.354126831,-0.055610577,-0.104589928,0.104589928,-0.054406734,-0.117211504,0.117211504,8,3,-1.561254266,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
61,-1.372583248,4,3,0.875781045,-0.290503819,-0.096788257,20908,1,0,0,0,0,0,1,1,1,36,69,51,-0.3860132,-0.245959722,0.417873576,-0.417873576,-0.268337748,0.486268953,-0.486268953,6,3,-1.561254266,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62,-1.372583248,5,5,1.289506001,0.654587217,-1.082468556,11325,1,71,7,6,9,87,4,32,31,42,74,67,1.174508715,0.388986894,-0.989755368,0.989755368,0.380939817,-0.981285795,0.981285795,9,3,-1.561254266,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
63,-1.370265228,5,3,1.080773157,-1.141085752,0.543903938,12196,1,3,0,0,0,4,1,2,6,35,78,53,-0.053398796,-0.107792564,0.024946478,-0.024946478,-0.239261047,0.390260699,-0.390260699,4,3,-2.523622272,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64,-1.368818943,3,2,-0.454423246,-0.05423106,-0.244640302,1977,1,25,4,1,5,15,1,20,12,34,66,72,-0.119365761,-0.203753703,0.28833717,-0.28833717,-0.194468762,0.253106049,-0.253106049,8,3,-1.176307064,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
65,-1.364328193,1,1,-1.210051106,1.694187357,-1.92029681,0,1,53,13,7,3,43,19,43,41,36,23,90,-1.762939447,-0.432197891,1.208045652,-1.208045652,-0.400972679,1.048603015,-1.048603015,6,3,-0.598886261,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66,-1.362677182,1,1,-1.284865745,0.796350873,-0.885332496,0,1,105,15,6,13,87,2,26,14,39,73,69,-2.146812751,-0.44390595,1.285767496,-1.285767496,-0.429589972,1.226904059,-1.226904059,3,3,-0.213939058,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67,-1.362677182,4,1,-0.862911178,0.843605424,-0.441776361,20037,1,0,0,0,0,1,1,0,0,47,67,41,-1.040476252,-0.351820091,0.802164914,-0.802164914,-0.359913085,0.842871041,-0.842871041,7.5,2,1.710796952,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
68,-1.352771116,1,1,-1.227258473,-0.148740164,0.248199848,0,1,150,6,20,27,329,12,83,46,32,33,92,-1.892155504,-0.431512728,1.203727772,-1.203727772,-0.417185955,1.14461127,-1.14461127,10,3,0.363481745,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69,-1.352771116,2,2,-0.938473964,0.134787147,0.149631818,0,1,0,0,0,0,3,0,1,1,41,69,77,-1.853304541,-0.429435315,1.190774131,-1.190774131,-0.414984625,1.130895805,-1.130895805,9,3,1.133376149,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70,-1.352771116,3,2,-0.526993447,0.229296251,-0.441776361,1595,1,18,2,1,3,11,3,11,10,34,49,54,-0.746204863,-0.32388738,0.689900029,-0.689900029,-0.313819144,0.650854532,-0.650854532,6,3,-0.791359862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71,-1.351120105,4,3,0.563055851,-1.141085752,0.741039998,9400,1,12,2,0,0,6,2,8,7,34,88,36,-0.214841689,-0.206669755,0.296972931,-0.296972931,-0.234954096,0.376545234,-0.376545234,8,2,-1.753727867,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72,-1.340223432,4,2,-0.553178571,0.040278043,-0.491060376,10698,1,0,0,0,0,5,0,0,3,38,83,67,0.257432463,-0.090763988,-0.018232324,0.018232324,-0.087943521,-0.034918714,0.034918714,9,1,-1.753727867,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
73,-1.340223432,4,3,-0.889844449,-0.290503819,0.100347803,0,1,11,2,0,4,9,3,5,12,32,54,62,-1.188594788,-0.378212556,0.918747679,-0.918747679,-0.36588539,0.870301971,-0.870301971,7,1,-0.791359862,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74,-1.339563028,1,1,-1.150199394,-0.101485612,0.198915833,0,1,31,5,4,4,33,0,37,11,35,50,82,-1.514018377,-0.406852354,1.061237725,-1.061237725,-0.393449873,1.007456621,-1.007456621,8,3,0.363481745,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75,-1.339563028,1,1,-1.144214223,0.276550802,0.100347803,0,1,18,1,0,3,15,0,5,11,39,64,81,-1.938002442,-0.434231453,1.220999293,-1.220999293,-0.419349001,1.158326735,-1.158326735,6,3,1.518323351,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76,-1.339563028,2,1,-0.97662943,-1.0938312,1.332448177,0,1,76,7,19,14,39,7,32,33,44,40,28,-1.345651124,-0.401109778,1.031012564,-1.031012564,-0.371704558,0.897732901,-0.897732901,3,3,0.748428947,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77,-1.339563028,2,1,-0.849444543,0.512823562,-0.195356287,0,1,88,17,18,18,88,6,47,25,59,54,57,-1.892155504,-0.431512728,1.203727772,-1.203727772,-0.417185955,1.14461127,-1.14461127,3,3,1.32584975,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78,-1.339563028,4,4,-0.216512693,-0.101485612,0.001779773,2570,1,2,1,0,1,2,1,3,7,35,77,67,-1.302024546,-0.38189599,0.9360192,-0.9360192,-0.382883487,0.952594761,-0.952594761,8,3,-0.40641266,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
79,-1.329656962,2,2,-0.861414886,-0.479522027,0.149631818,0,1,174,8,31,30,269,28,164,71,34,44,42,0.406025674,-0.073369993,-0.061411126,0.061411126,0.004550632,-0.254366153,0.254366153,4,3,-1.368780665,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80,-1.326751182,4,3,0.114168014,-1.141085752,0.691755983,23522,1,3,0,0,0,1,0,2,2,34,93,54,0.151350847,-0.099323954,0.003357077,-0.003357077,-0.145848077,0.1159514,-0.1159514,8,3,-1.946201468,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
81,-1.319750895,5,2,0.23536773,0.323805354,-0.836048481,12196,1,21,5,2,1,17,1,13,9,41,80,82,0.415664643,-0.031977034,-0.16072237,0.16072237,-0.031283195,-0.172073364,0.172073364,8,3,-1.946201468,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
82,-1.316448873,3,2,-0.616022868,0.182041699,-0.392492346,0,1,72,12,10,9,95,1,54,26,47,28,42,-1.082249491,-0.377282562,0.914429799,-0.914429799,-0.344312353,0.774293717,-0.774293717,2,3,-0.791359862,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
83,-1.313595926,3,3,-0.503800909,-1.141085752,0.642471968,1980,1,16,2,3,0,5,1,8,6,47,50,84,-0.000613991,-0.17071242,0.193343806,-0.193343806,-0.165755759,0.17081326,-0.17081326,5,2,-2.138675069,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84,-1.30687301,5,3,0.494226383,-0.999322097,0.691755983,8886,1,6,0,0,0,0,0,3,5,39,54,50,-0.077008895,-0.028286291,-0.169358131,0.169358131,-0.2879583,0.554846278,-0.554846278,3,3,-1.368780665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
85,-1.306542807,1,1,-1.201073349,1.268896391,-1.230320601,0,1,122,11,27,25,183,12,69,36,57,13,83,-2.822098963,-0.470649218,1.505979386,-1.505979386,-0.447200614,1.364058709,-1.364058709,6,3,0.363481745,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86,-1.306542807,1,1,-0.990844212,0.371059906,-0.047504242,0,1,66,10,5,10,23,6,49,14,56,24,66,-1.938002442,-0.434231453,1.220999293,-1.220999293,-0.419349001,1.158326735,-1.158326735,5,3,1.32584975,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87,-1.306542807,2,1,-1.168154908,1.50516915,-1.624592721,0,1,8,1,0,3,9,2,10,9,35,29,73,-1.847198041,-0.428735535,1.186456251,-1.186456251,-0.414984625,1.130895805,-1.130895805,4,3,-0.213939058,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88,-1.306542807,2,1,-0.732733706,1.032623632,-1.427456661,1245,1,141,7,28,26,259,25,146,58,52,66,81,0.570978958,-0.011497066,-0.208219052,0.208219052,0.08035296,-0.418951732,0.418951732,4,3,-1.368780665,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
89,-1.306542807,2,2,-0.966155381,-0.337758371,0.396051893,0,1,82,5,8,8,45,6,50,13,30,46,36,-1.938002442,-0.434231453,1.220999293,-1.220999293,-0.419349001,1.158326735,-1.158326735,7,3,0.171008144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90,-1.306542807,2,2,-0.934733232,0.087532595,0.100347803,1951,1,67,6,3,8,31,3,35,18,31,74,59,-1.312413916,-0.389969947,0.974880121,-0.974880121,-0.377370591,0.925163831,-0.925163831,8,3,0.748428947,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91,-1.306542807,2,2,-0.758170683,0.701841769,-0.491060376,0,1,79,17,15,15,69,6,45,27,45,47,54,-1.126817465,-0.371625859,0.888522518,-0.888522518,-0.359913085,0.842871041,-0.842871041,3,3,0.940902548,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92,-1.306542807,2,2,0.136612406,-0.952067545,0.593187953,2783,1,38,6,2,4,37,3,14,15,40,52,52,0.115797936,-0.139140125,0.106986202,-0.106986202,-0.130515334,0.074805005,-0.074805005,5,3,-1.561254266,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93,-1.306542807,3,1,-0.988599773,1.646932805,-1.328888631,7274,1,41,6,3,2,33,1,19,3,33,81,19,-1.084161823,-0.298322592,0.594906664,-0.594906664,-0.398503361,1.03488755,-1.03488755,3,3,1.518323351,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
94,-1.306542807,3,3,-0.425993683,-0.999322097,1.135312117,2200,1,8,1,0,1,4,0,6,2,34,84,52,-0.760131269,-0.312486274,0.646721227,-0.646721227,-0.327754522,0.705716392,-0.705716392,5.5,2,0.363481745,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
95,-1.306542807,3,3,-0.291327332,-0.810303889,0.987460073,2478,1,4,1,0,0,1,0,5,5,29,88,73,-1.112836232,-0.361905685,0.845343716,-0.845343716,-0.36588539,0.870301971,-0.870301971,8,1,0.555955346,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
96,-1.306542807,3,3,-0.030972387,0.843605424,-0.589628406,10018,1,9,2,0,0,18,1,12,12,42,52,39,-0.456769841,-0.236405814,0.387648415,-0.387648415,-0.299271223,0.595992673,-0.595992673,7,3,1.133376149,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97,-1.306542807,4,2,-0.396067828,0.276550802,-0.096788257,10454,1,79,4,3,14,172,4,45,28,35,50,66,-0.708245237,-0.286117561,0.551727862,-0.551727862,-0.334492506,0.733147322,-0.733147322,7,3,0.748428947,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
98,-1.306542807,4,3,-0.732733706,0.46556901,-1.131752571,13503,1,23,0,4,2,18,2,18,10,49,75,57,0.257432463,-0.090763988,-0.018232324,0.018232324,-0.087943521,-0.034918714,0.034918714,3.5,2,-2.523622272,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
99,-1.306542807,4,3,-0.325742066,-0.810303889,0.938176058,4700,1,19,3,1,0,8,0,13,2,28,83,39,-0.849195862,-0.327236455,0.702853669,-0.702853669,-0.337804073,0.746862787,-0.746862787,5.5,2,0.363481745,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,-1.306542807,5,3,0.58400395,-1.141085752,0.790324013,9949,1,0,0,1,0,0,0,1,1,32,91,65,0.134963312,-0.132650265,0.089714681,-0.089714681,-0.125327851,0.06108954,-0.06108954,8,3,-1.561254266,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
101,-1.306542807,5,3,1.167558139,-0.526776578,0.001779773,20037,1,10,3,2,1,17,1,18,9,49,89,70,0.082280498,-0.121152322,0.05948952,-0.05948952,-0.165755759,0.17081326,-0.17081326,8,3,-2.138675069,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
102,-1.304033271,4,3,0.232375145,-0.999322097,1.184596132,4033,1,13,11,1,0,25,1,23,6,37,82,63,0.257432463,-0.090763988,-0.018232324,0.018232324,-0.087943521,-0.034918714,0.034918714,3,3,0.555955346,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103,-1.302976624,3,4,-0.620511746,-1.141085752,1.332448177,0,1,6,1,0,1,22,2,6,3,33,50,36,-1.3542996,-0.385520957,0.95329072,-0.95329072,-0.388243248,0.980025691,-0.980025691,4,3,0.555955346,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
104,-1.300797289,3,1,0.218908509,-1.141085752,0.593187953,3010,1,35,5,3,4,32,2,14,14,34,76,73,0.257432463,-0.090763988,-0.018232324,0.018232324,-0.087943521,-0.034918714,0.034918714,6.5,2,-2.33114867,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
105,-1.299938763,1,1,-1.226510327,-0.621285682,0.691755983,0,1,60,3,9,15,156,3,30,12,36,47,83,-1.514018377,-0.406852354,1.061237725,-1.061237725,-0.393449873,1.007456621,-1.007456621,8,3,0.171008144,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
106,-1.299938763,2,1,-0.97887387,1.174387287,-1.082468556,0,1,48,7,2,6,52,5,36,35,34,34,66,-1.590547977,-0.422273081,1.147595329,-1.147595329,-0.388243248,0.980025691,-0.980025691,9,3,0.555955346,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
107,-1.299938763,3,2,-0.484349102,-0.290503819,0.396051893,1742,1,37,6,5,4,41,1,39,11,33,60,56,-0.993951541,-0.33165073,0.72012519,-0.72012519,-0.36588539,0.870301971,-0.870301971,3,3,0.363481745,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108,-1.299938763,4,3,-0.423001098,0.040278043,-0.688196436,16552,1,14,2,3,2,9,5,3,6,45,78,68,0.398678553,-0.039314669,-0.143450849,0.143450849,-0.037121506,-0.158357899,0.158357899,8,1,-2.523622272,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109,-1.293334719,4,2,-0.59058589,0.512823562,-0.441776361,1742,1,10,2,1,1,4,0,4,4,34,82,35,-1.080067786,-0.342430622,0.763303992,-0.763303992,-0.374556717,0.911448366,-0.911448366,6,3,0.363481745,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110,-1.286730675,2,1,-0.942214696,0.843605424,-0.540344391,0,1,34,2,0,3,25,6,13,20,47,51,77,-1.938002442,-0.434231453,1.220999293,-1.220999293,-0.419349001,1.158326735,-1.158326735,7,3,1.32584975,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
111,-1.286730675,3,2,-0.59058589,0.654587217,-0.540344391,1742,1,4,0,1,0,4,1,10,8,34,82,35,-1.249779501,-0.363878953,0.853979476,-0.853979476,-0.388243248,0.980025691,-0.980025691,6,3,0.555955346,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112,-1.286730675,3,4,-0.079601902,-0.006976508,0.149631818,2718,1,0,0,0,0,1,1,0,2,33,95,54,-1.145511675,-0.365837605,0.862615236,-0.862615236,-0.368814116,0.884017436,-0.884017436,8,3,0.555955346,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113,-1.280126631,2,1,-0.856177861,1.174387287,-1.476740676,15681,1,0,0,0,0,4,0,0,1,43,60,36,-1.852249419,-0.42446012,1.16054897,-1.16054897,-0.419349001,1.158326735,-1.158326735,5,3,-0.983833463,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
114,-1.276824609,2,2,-0.843459372,0.607332665,-0.885332496,0,1,119,10,26,25,183,13,70,36,57,13,83,-0.747803318,-0.34454275,0.771939752,-0.771939752,-0.291767558,0.568561743,-0.568561743,6,3,-0.983833463,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
115,-1.273522587,1,1,-1.137480906,0.843605424,-0.885332496,0,1,48,7,3,9,49,2,36,48,40,41,90,-1.936188025,-0.442036826,1.272813855,-1.272813855,-0.410467112,1.103464875,-1.103464875,9,3,-0.021465457,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116,-1.273522587,2,1,-1.149451248,1.410660046,-1.624592721,0,1,10,1,0,4,10,2,10,10,35,29,73,-1.803095907,-0.425899876,1.16918473,-1.16918473,-0.41274501,1.11718034,-1.11718034,4,3,-0.598886261,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
117,-1.273522587,2,2,-1.031244117,-0.006976508,0.248199848,0,1,49,6,6,5,47,5,30,17,39,37,55,-1.651289056,-0.416280192,1.113052288,-1.113052288,-0.403403714,1.06231848,-1.06231848,6,3,0.940902548,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
118,-1.273522587,2,2,-0.85019269,-0.763049338,1.184596132,0,1,0,0,0,0,0,0,2,3,34,67,61,-1.414085796,-0.380061581,0.927383439,-0.927383439,-0.400972679,1.048603015,-1.048603015,8.5,2,1.518323351,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
119,-1.273522587,2,2,-0.812037224,-0.526776578,0.741039998,0,1,44,15,1,4,56,3,21,6,37,62,55,-1.734655274,-0.422273081,1.147595329,-1.147595329,-0.40815093,1.08974941,-1.08974941,4,3,0.748428947,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120,-1.273522587,4,2,-0.6923338,1.174387287,-0.983900526,11325,1,25,7,1,0,14,2,21,10,35,69,25,-0.651026144,-0.274820599,0.51286694,-0.51286694,-0.327754522,0.705716392,-0.705716392,3,3,0.940902548,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
121,-1.273522587,4,4,-0.559163742,-0.715794786,0.396051893,1793,1,10,1,0,2,3,0,5,5,44,94,66,-0.316880538,-0.248656522,0.426509337,-0.426509337,-0.239261047,0.390260699,-0.390260699,7,3,-1.368780665,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
122,-1.273522587,5,2,0.05282001,0.560078113,-1.033184541,12632,1,1,0,0,0,2,0,1,1,47,81,79,0.432527116,-0.024580931,-0.177993891,0.177993891,-0.025406601,-0.185788828,0.185788828,6,3,-1.753727867,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
123,-1.269685637,2,1,-0.99757753,-0.195994716,0.198915833,0,1,72,3,10,10,136,7,46,23,35,89,59,-2.408976819,-0.446948072,1.307356897,-1.307356897,-0.445611828,1.350343244,-1.350343244,7,3,-0.021465457,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
124,-1.266918543,5,5,3.005005686,-1.188340304,1.381732192,10890,1,45,7,2,4,25,1,18,7,33,46,63,1.495491051,0.670332946,-1.434497028,1.434497028,0.650937755,-1.406465207,1.406465207,4,3,0.555955346,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
125,-1.26345142,2,1,-0.813533516,0.182041699,0.051063788,0,1,33,4,3,5,24,2,22,17,37,50,63,-1.47571752,-0.403592807,1.043966205,-1.043966205,-0.390865702,0.993741156,-0.993741156,8,3,0.940902548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
126,-1.261371146,5,3,-0.338460555,1.50516915,-1.378172646,14810,1,0,0,0,0,4,0,0,8,48,74,76,0.456788009,-0.017126362,-0.195265412,0.195265412,-0.01353856,-0.213219758,0.213219758,3,3,0.748428947,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
127,-1.260974903,1,1,-1.181621543,0.796350873,-0.934616511,0,1,100,8,9,10,85,9,81,28,35,63,70,-2.822098963,-0.470649218,1.505979386,-1.505979386,-0.447200614,1.364058709,-1.364058709,7,3,-0.40641266,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
128,-1.260314499,1,1,-1.192095592,-0.668540234,0.741039998,0,1,31,3,7,8,77,1,14,11,36,47,83,-1.28683912,-0.388201313,0.966244361,-0.966244361,-0.374556717,0.911448366,-0.911448366,8,3,0.171008144,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129,-1.259323892,2,1,-1.054436656,1.788696461,-2.068148855,0,1,65,9,9,4,55,17,44,44,36,37,80,-1.210198293,-0.390848782,0.979198002,-0.979198002,-0.356869507,0.829155576,-0.829155576,4,3,-0.791359862,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130,-1.25899369,4,2,-0.307786553,0.323805354,-0.885332496,10511,1,38,4,0,5,43,5,23,13,44,100,72,0.257432463,-0.090763988,-0.018232324,0.018232324,-0.087943521,-0.034918714,0.034918714,8,3,-2.138675069,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
